A_000	A_003	A_009	A_019	A_020	A_027	A_033	A_035	A_036	A_050	A_051	A_053	A_065	A_085	A_091	A_098	A_102	A_103	A_104	A_119	A_127	A_146	A_174	A_190	A_200	A_207	A_208	A_220	A_227	A_235	A_240	A_243	A_244	A_247	A_251	A_252	A_256	A_275	A_285	A_291	A_303	A_310	A_320	A_323	A_333	A_338	A_352	A_357	A_362	A_363	A_387	A_396	A_430	A_444	A_446	A_449	A_451	A_452	A_457	A_477	A_486	A_493	A_502	A_513	A_519	A_527	A_529	A_530	A_536	A_539	A_549	A_550	A_553	A_559	A_562	A_563	A_574	A_588	A_590	A_602	A_608	A_612	A_619	A_651	A_664	A_678	A_680	A_691	A_694	A_695	A_722
3.515400e+03	1.094900e+03	1.071500e+03	8.581000e+02	1.119500e+03	1.778100e+03	1.646700e+03	1.375800e+03	1.624099e+03	1.397300e+03	2.133800e+03	1.547600e+03	9.191000e+02	9.273004e+02	1.412700e+03	9.681998e+02	1.204200e+03	9.633999e+02	1.229300e+03	9.524001e+02	1.073900e+03	1.150700e+03	1.322600e+03	1.053800e+03	1.507600e+03	1.011200e+03	1.164699e+03	1.329900e+03	1.051000e+03	1.426600e+03	1.408100e+03	2.170400e+03	1.033900e+03	1.562801e+03	1.276100e+03	1.574600e+03	1.044900e+03	9.427001e+02	1.212200e+03	1.028300e+03	1.294800e+03	1.280600e+03	1.912401e+03	1.162100e+03	1.295100e+03	1.783900e+03	1.029001e+03	1.290800e+03	8.938996e+02	1.107200e+03	1.049700e+03	1.372200e+03	1.530999e+03	1.174100e+03	1.006000e+03	1.260800e+03	1.769199e+03	1.318199e+03	1.034200e+03	8.854997e+02	1.169500e+03	2.328300e+03	1.578401e+03	1.013599e+03	1.022500e+03	1.339500e+03	1.632800e+03	1.122100e+03	1.549901e+03	3.241500e+03	1.360200e+03	1.422700e+03	9.701998e+02	2.160800e+03	9.139003e+02	1.542800e+03	1.303600e+03	9.659000e+02	9.515001e+02	1.019300e+03	2.269900e+03	1.359500e+03	1.215300e+03	1.083100e+03	1.240000e+03	1.266800e+03	7.335797e+03	1.758699e+03	1.559000e+03	1.033800e+03	1.155000e+03
2.025381e+05	1.888242e+05	1.936950e+05	2.194642e+05	2.008596e+05	2.595013e+05	1.862090e+05	1.742101e+05	2.110151e+05	1.537604e+05	2.433392e+05	2.159804e+05	1.364732e+05	2.263285e+05	1.964423e+05	1.762171e+05	1.557018e+05	2.046254e+05	2.072730e+05	1.795221e+05	2.217090e+05	1.985142e+05	1.883672e+05	1.053800e+05	1.980107e+05	2.222485e+05	1.801962e+05	1.955344e+05	1.659064e+05	1.395662e+05	2.055913e+05	1.962917e+05	1.300239e+05	2.323843e+05	1.711798e+05	1.311713e+05	1.917461e+05	1.915809e+05	1.495328e+05	1.772594e+05	2.517083e+05	1.760373e+05	2.302700e+05	1.957190e+05	2.085427e+05	1.839185e+05	1.645055e+05	1.146998e+05	1.571318e+05	1.676806e+05	2.081185e+05	1.406316e+05	1.654446e+05	1.558188e+05	1.975230e+05	1.997623e+05	1.622301e+05	1.981542e+05	1.955599e+05	1.619654e+05	1.805533e+05	1.890872e+05	2.028469e+05	2.223203e+05	1.674128e+05	1.840137e+05	1.562233e+05	2.169677e+05	1.355635e+05	1.895136e+05	1.881207e+05	1.931212e+05	1.378453e+05	1.231918e+05	1.940382e+05	2.025435e+05	2.023711e+05	1.568060e+05	1.469627e+05	1.902235e+05	1.823907e+05	1.737012e+05	1.684713e+05	1.833237e+05	1.374070e+05	2.526478e+05	2.204430e+05	2.407456e+05	2.043550e+05	1.752170e+05	2.285018e+05
6.811402e+03	5.658402e+03	6.162299e+03	5.847499e+03	5.748700e+03	4.692500e+03	6.189898e+03	6.336801e+03	4.984600e+03	5.691199e+03	6.174703e+03	5.687701e+03	5.300501e+03	4.991203e+03	5.552001e+03	6.026602e+03	4.542400e+03	5.402098e+03	5.962497e+03	7.523801e+03	5.205799e+03	6.418898e+03	6.534798e+03	6.431801e+03	5.527100e+03	5.719800e+03	6.015296e+03	6.303900e+03	4.908498e+03	6.273801e+03	5.399200e+03	5.039700e+03	6.117201e+03	6.299397e+03	5.962398e+03	5.254399e+03	5.773102e+03	5.380002e+03	4.371901e+03	6.743197e+03	6.051898e+03	6.289201e+03	4.885099e+03	5.380397e+03	6.950196e+03	7.077396e+03	6.088301e+03	5.415700e+03	6.467301e+03	6.349701e+03	7.621404e+03	7.061799e+03	4.979103e+03	6.040101e+03	5.473201e+03	7.638703e+03	5.814103e+03	5.739399e+03	5.542599e+03	5.932502e+03	5.251501e+03	6.345301e+03	5.093297e+03	4.001699e+03	6.636298e+03	6.742201e+03	4.583202e+03	5.785701e+03	6.205002e+03	6.529899e+03	5.943401e+03	5.327500e+03	6.637798e+03	6.201803e+03	6.517600e+03	5.559999e+03	6.171999e+03	5.175703e+03	5.397299e+03	6.696298e+03	5.948099e+03	7.001498e+03	5.616603e+03	7.900499e+03	6.504498e+03	7.467000e+03	6.472202e+03	6.667897e+03	7.071002e+03	7.366400e+03	6.287401e+03
3.971001e+02	3.971001e+02	3.825000e+02	4.156000e+02	5.986002e+02	4.752998e+02	3.659998e+02	6.716003e+02	4.394999e+02	4.337999e+02	4.173000e+02	4.903999e+02	3.787001e+02	4.352999e+02	3.713001e+02	4.303000e+02	4.672999e+02	4.742000e+02	5.276999e+02	4.020001e+02	4.308999e+02	3.910001e+02	4.765002e+02	4.574001e+02	4.358002e+02	4.529001e+02	3.680000e+02	4.516001e+02	4.857998e+02	8.780997e+02	4.681000e+02	3.937999e+02	1.644000e+03	4.941999e+02	5.245000e+02	3.714000e+02	3.916999e+02	3.903999e+02	3.965000e+02	4.295999e+02	3.928000e+02	4.035000e+02	3.921000e+02	3.703999e+02	4.324001e+02	4.983001e+02	4.568001e+02	4.279000e+02	4.106001e+02	4.544000e+02	3.617999e+02	3.688000e+02	3.717000e+02	3.954000e+02	4.209001e+02	3.750001e+02	3.683999e+02	4.594000e+02	5.210998e+02	4.394000e+02	7.516999e+02	3.651000e+02	4.574001e+02	6.199998e+02	3.692999e+02	3.818002e+02	4.040001e+02	4.839000e+02	3.395001e+02	3.791001e+02	4.419000e+02	3.863999e+02	4.641000e+02	5.029001e+02	3.858999e+02	3.916000e+02	4.714000e+02	6.160997e+02	4.206000e+02	4.199000e+02	3.777000e+02	4.879001e+02	4.481000e+02	3.946002e+02	3.639002e+02	4.027001e+02	4.467002e+02	3.878000e+02	3.956999e+02	4.358002e+02	4.394999e+02
6.661697e+03	4.582900e+03	5.066698e+03	4.465098e+03	4.079100e+03	2.149200e+03	4.481699e+03	5.170998e+03	4.588599e+03	4.678000e+03	5.981900e+03	4.476502e+03	4.208102e+03	4.023399e+03	4.843399e+03	3.836298e+03	2.566101e+03	4.915202e+03	4.278499e+03	7.111297e+03	3.566101e+03	4.967602e+03	5.013499e+03	5.265001e+03	3.576999e+03	3.462300e+03	3.787400e+03	5.138199e+03	3.201000e+03	4.603298e+03	4.671700e+03	3.282900e+03	5.139599e+03	3.476700e+03	4.608601e+03	4.473502e+03	4.715301e+03	4.381202e+03	2.228799e+03	5.820700e+03	6.059601e+03	4.628901e+03	3.444400e+03	4.672500e+03	5.031399e+03	5.150001e+03	4.815500e+03	4.115101e+03	4.836397e+03	4.904200e+03	6.844598e+03	5.234398e+03	3.057401e+03	5.245800e+03	3.336500e+03	6.590403e+03	4.098198e+03	4.933798e+03	3.961802e+03	4.925799e+03	3.938802e+03	5.717402e+03	4.432202e+03	2.811799e+03	5.757397e+03	5.628200e+03	3.389599e+03	4.429601e+03	4.928497e+03	6.176300e+03	4.713000e+03	5.760698e+03	5.478002e+03	5.009799e+03	6.149102e+03	4.447201e+03	5.455800e+03	4.809899e+03	3.845600e+03	6.575501e+03	5.390599e+03	5.463702e+03	3.817298e+03	5.481101e+03	4.916299e+03	5.744199e+03	5.319401e+03	5.255798e+03	5.401300e+03	6.643298e+03	5.816800e+03
1.192500e+03	1.578800e+03	1.579400e+03	1.429800e+03	1.819700e+03	1.963800e+03	1.609200e+03	1.946100e+03	1.900900e+03	7.122002e+02	5.862003e+02	2.521501e+03	1.557199e+03	2.705401e+03	2.104400e+03	1.194500e+03	2.803000e+03	3.185800e+03	1.741500e+03	1.179199e+03	1.415000e+03	1.395800e+03	2.579601e+03	1.262400e+03	1.134800e+03	8.944996e+02	9.278997e+02	1.627599e+03	3.017000e+03	6.688000e+02	2.394700e+03	1.492400e+03	1.439101e+03	2.301100e+03	1.448500e+03	1.455400e+03	9.965000e+02	1.828799e+03	1.245100e+03	1.588400e+03	1.969500e+03	2.162300e+03	2.529801e+03	8.772000e+02	1.293100e+03	1.283900e+03	1.612501e+03	2.470900e+03	7.352000e+02	1.553199e+03	1.363600e+03	9.889995e+02	1.089900e+03	1.541500e+03	2.936999e+03	1.537101e+03	1.676700e+03	1.458000e+03	1.082200e+03	1.711300e+03	3.133399e+03	2.490799e+03	1.078000e+03	1.500801e+03	1.080100e+03	1.655300e+03	3.682999e+02	1.208200e+03	1.697000e+03	7.535999e+02	2.338500e+03	1.543400e+03	1.410600e+03	1.071900e+03	7.832999e+02	9.706000e+02	6.023002e+02	2.023200e+03	2.366400e+03	1.158301e+03	1.122800e+03	1.081500e+03	2.881202e+03	1.744601e+03	6.936000e+02	1.609300e+03	1.593400e+03	2.452499e+03	9.112998e+02	1.542700e+03	1.101800e+03
6.994000e+02	7.208998e+02	7.625002e+02	1.427300e+03	6.824999e+02	5.706000e+02	6.231998e+02	7.113003e+02	6.757000e+02	7.016000e+02	6.608999e+02	7.067999e+02	7.438000e+02	7.526999e+02	8.118003e+02	6.032002e+02	5.606999e+02	7.081003e+02	6.960002e+02	4.953001e+02	6.824999e+02	6.841999e+02	7.465003e+02	6.731000e+02	1.139201e+03	6.855001e+02	6.671998e+02	7.095001e+02	7.167002e+02	6.542998e+02	6.935000e+02	6.516999e+02	8.225999e+02	8.180998e+02	6.630000e+02	7.287999e+02	7.123997e+02	7.391001e+02	6.384996e+02	6.995998e+02	6.793998e+02	7.062999e+02	5.726997e+02	7.011999e+02	5.958998e+02	6.419998e+02	6.525000e+02	7.411003e+02	7.747000e+02	5.937999e+02	6.171002e+02	7.042999e+02	5.351999e+02	6.790999e+02	6.635002e+02	7.627001e+02	6.892001e+02	6.371998e+02	8.859000e+02	8.425999e+02	6.613999e+02	6.872999e+02	6.233000e+02	7.352999e+02	7.010002e+02	1.050300e+03	6.778001e+02	6.723003e+02	7.694997e+02	6.130003e+02	8.065997e+02	6.240998e+02	6.534002e+02	7.200998e+02	6.588001e+02	6.667999e+02	6.910000e+02	7.990002e+02	6.601001e+02	6.532000e+02	7.645002e+02	5.902000e+02	6.501001e+02	6.745998e+02	6.415999e+02	1.045101e+03	6.369000e+02	6.592999e+02	7.101997e+02	5.895000e+02	7.371002e+02
4.158398e+03	6.253603e+03	2.853999e+03	5.447600e+03	3.445701e+03	2.615600e+03	2.593599e+03	2.605199e+03	4.098400e+03	1.952200e+03	5.383098e+03	2.681400e+03	2.938799e+03	2.738300e+03	3.413701e+03	2.532101e+03	1.931100e+03	5.372702e+03	2.993601e+03	2.593801e+03	2.455500e+03	1.377700e+03	4.830199e+03	2.758800e+03	3.019000e+03	3.866700e+03	3.178100e+03	3.338698e+03	2.599800e+03	2.215699e+03	2.205000e+03	2.490501e+03	2.685100e+03	3.845899e+03	3.149500e+03	4.001000e+03	2.965799e+03	2.091400e+03	2.179699e+03	1.897500e+03	2.695100e+03	1.936200e+03	1.996800e+03	3.699201e+03	2.309001e+03	2.559900e+03	3.495299e+03	2.628001e+03	4.130701e+03	2.111700e+03	2.904800e+03	2.426900e+03	2.009500e+03	3.090700e+03	2.496100e+03	2.954399e+03	2.728900e+03	2.981900e+03	5.658198e+03	4.939698e+03	1.958199e+03	2.376601e+03	2.087900e+03	2.322000e+03	1.722100e+03	3.967501e+03	5.355802e+03	2.980999e+03	2.933300e+03	2.154499e+03	3.104601e+03	2.153101e+03	2.581101e+03	1.873100e+03	1.805300e+03	2.263300e+03	1.679500e+03	2.689201e+03	2.719101e+03	2.139201e+03	6.066598e+03	3.021102e+03	2.733101e+03	2.076200e+03	1.956799e+03	3.463301e+03	2.090400e+03	2.382101e+03	3.396401e+03	2.207500e+03	2.710900e+03
7.581502e+03	3.333500e+03	6.958902e+03	7.303802e+03	1.764100e+03	1.465399e+03	4.654802e+03	5.375700e+03	3.169400e+03	1.893300e+03	3.170400e+03	1.810600e+03	1.752600e+03	3.820501e+03	1.956700e+03	4.931002e+03	5.761201e+03	1.593901e+03	2.953801e+03	1.661601e+03	1.578300e+03	3.254301e+03	3.905101e+03	1.437100e+03	4.459802e+03	1.913400e+03	4.066100e+03	4.659899e+03	5.201201e+03	2.848201e+03	3.046002e+03	6.046703e+03	4.083799e+03	6.570698e+03	1.598100e+03	2.035499e+03	1.718800e+03	9.659006e+03	4.264400e+03	2.237700e+03	1.978700e+03	2.212200e+03	1.963600e+03	6.573099e+03	3.935600e+03	7.039304e+03	2.236100e+03	4.008001e+03	3.196501e+03	3.503900e+03	2.476699e+03	2.842201e+03	1.512300e+03	5.253099e+03	1.615600e+03	2.154099e+03	1.125460e+04	3.458700e+03	9.186700e+03	1.791100e+03	3.153100e+03	7.304800e+03	2.408399e+03	3.132301e+03	2.902300e+03	1.599900e+03	1.181670e+04	2.188000e+03	2.958200e+03	3.373300e+03	1.233190e+04	3.319502e+03	5.107997e+03	1.561500e+03	2.535401e+03	8.950701e+03	1.885901e+03	2.927901e+03	4.190902e+03	1.711501e+03	1.378140e+04	2.807100e+03	3.952599e+03	5.535600e+03	3.599900e+03	2.142501e+03	1.663100e+03	4.146602e+03	2.981499e+03	3.551200e+03	1.742199e+03
4.720297e+03	3.357601e+03	5.411298e+03	3.205901e+03	4.026401e+03	4.353998e+03	4.368103e+03	2.361600e+03	3.663300e+03	3.473102e+03	2.817699e+03	4.099801e+03	3.561001e+03	4.304700e+03	4.181700e+03	2.446301e+03	4.695799e+03	2.826600e+03	3.538100e+03	2.933201e+03	3.819100e+03	3.505100e+03	3.882300e+03	3.865400e+03	3.736500e+03	2.940301e+03	3.246800e+03	3.066801e+03	3.389900e+03	5.141199e+03	4.544500e+03	4.173699e+03	3.736500e+03	3.741202e+03	4.182999e+03	3.488601e+03	4.501899e+03	3.436099e+03	3.248300e+03	3.191998e+03	4.230801e+03	2.980100e+03	3.160999e+03	3.290698e+03	3.029702e+03	3.863600e+03	5.045400e+03	2.938599e+03	3.371201e+03	3.467000e+03	3.922000e+03	2.752701e+03	3.704800e+03	2.997199e+03	3.823001e+03	3.510500e+03	2.929101e+03	3.340999e+03	4.297500e+03	3.888899e+03	5.263800e+03	3.693700e+03	3.561099e+03	3.779899e+03	3.322699e+03	3.394400e+03	3.666101e+03	4.120201e+03	3.922599e+03	3.999298e+03	3.344899e+03	4.729700e+03	5.199600e+03	3.283899e+03	3.433599e+03	2.476100e+03	2.063400e+03	4.051701e+03	2.820200e+03	4.194398e+03	2.539601e+03	4.355501e+03	3.620000e+03	2.795501e+03	2.895799e+03	3.141600e+03	3.990000e+03	2.990199e+03	3.204401e+03	3.156100e+03	4.135099e+03
6.178020e+04	4.369180e+04	6.338971e+04	7.633791e+04	4.250980e+04	4.486162e+04	5.016762e+04	5.197881e+04	8.588824e+04	6.888351e+04	4.393101e+04	5.481997e+04	3.576669e+04	4.926700e+04	5.302099e+04	3.480331e+04	5.381012e+04	3.387650e+04	4.853770e+04	4.114099e+04	3.774220e+04	4.255140e+04	5.308520e+04	3.008259e+04	6.235069e+04	4.522560e+04	4.676518e+04	4.659259e+04	5.358130e+04	5.070759e+04	4.205119e+04	4.395422e+04	4.575929e+04	5.451210e+04	4.329059e+04	3.974082e+04	3.511632e+04	9.408734e+04	3.746220e+04	3.427961e+04	6.254860e+04	5.340248e+04	5.951860e+04	5.230941e+04	4.234500e+04	4.542403e+04	3.774299e+04	4.704061e+04	3.912060e+04	4.272951e+04	3.936891e+04	7.603162e+04	5.043980e+04	4.224149e+04	3.385321e+04	4.729441e+04	5.044120e+04	5.105119e+04	7.231559e+04	5.461581e+04	3.976631e+04	6.035690e+04	4.520191e+04	5.060380e+04	3.695259e+04	3.559631e+04	6.736745e+04	5.657547e+04	3.725631e+04	4.826431e+04	6.717031e+04	4.500620e+04	5.343021e+04	3.817390e+04	5.008000e+04	5.443957e+04	4.806200e+04	4.682930e+04	3.856541e+04	4.960548e+04	8.440887e+04	3.987310e+04	4.829021e+04	4.113369e+04	4.142589e+04	5.198400e+04	4.480549e+04	4.727822e+04	4.000540e+04	4.820489e+04	5.210629e+04
5.400499e+03	5.220401e+03	1.155081e+04	3.624100e+03	7.869199e+03	7.904700e+03	1.360100e+04	6.257801e+03	8.339198e+03	1.296730e+04	7.106503e+03	6.059403e+03	9.627303e+03	8.545600e+03	7.179099e+03	7.751399e+03	6.191701e+03	5.583001e+03	6.570302e+03	6.284303e+03	7.147802e+03	6.858698e+03	9.263098e+03	7.023698e+03	8.104902e+03	8.614504e+03	6.746900e+03	4.580200e+03	7.988700e+03	9.602697e+03	9.422701e+03	9.453501e+03	7.485900e+03	8.422600e+03	1.052770e+04	7.104803e+03	1.119940e+04	8.908001e+03	6.694200e+03	8.168299e+03	6.603897e+03	6.091100e+03	7.682201e+03	9.177599e+03	7.793599e+03	6.467399e+03	9.176905e+03	7.695098e+03	8.497095e+03	5.915601e+03	1.125030e+04	6.311499e+03	1.065019e+04	7.505300e+03	6.313998e+03	4.308602e+03	7.874202e+03	7.439903e+03	5.923803e+03	5.698703e+03	9.186203e+03	6.147602e+03	9.633398e+03	1.496529e+04	8.552100e+03	5.306802e+03	8.528002e+03	7.035099e+03	6.967300e+03	9.045704e+03	7.604402e+03	1.145121e+04	7.413700e+03	6.637697e+03	7.902498e+03	3.081701e+03	9.844096e+03	7.085598e+03	5.801298e+03	5.658900e+03	5.628302e+03	8.935601e+03	1.788150e+04	8.630001e+03	7.102499e+03	6.921298e+03	6.452699e+03	9.324399e+03	4.705000e+03	8.602999e+03	1.140560e+04
3.142850e+04	2.857300e+03	2.385999e+03	2.750700e+03	2.768700e+03	2.536301e+03	2.293600e+03	2.553099e+03	2.609401e+03	3.225001e+03	2.667701e+03	2.621400e+03	2.496000e+03	2.444001e+03	2.417300e+03	2.499301e+03	2.388200e+03	2.534699e+03	2.832900e+03	2.760301e+03	2.398500e+03	2.503100e+03	2.892201e+03	2.382400e+03	2.667301e+03	2.771799e+03	2.635100e+03	2.698100e+03	2.391800e+03	2.211300e+03	2.508401e+03	2.471501e+03	2.489199e+03	3.064800e+03	2.526499e+03	2.521399e+03	2.602800e+03	2.269200e+03	2.306900e+03	2.543200e+03	2.768500e+03	2.362601e+03	2.542399e+03	2.415500e+03	2.700199e+03	2.705100e+03	2.454700e+03	2.545999e+03	2.525001e+03	2.603800e+03	2.551300e+03	2.497400e+03	2.652500e+03	2.679101e+03	2.454499e+03	2.615701e+03	2.729500e+03	2.482602e+03	2.477199e+03	2.548299e+03	2.301601e+03	2.382200e+03	2.173701e+03	2.414800e+03	2.502401e+03	2.589400e+03	4.087398e+03	2.449900e+03	2.504200e+03	2.449801e+03	2.557400e+03	2.518701e+03	2.490200e+03	7.181000e+03	2.640602e+03	2.567899e+03	2.410699e+03	2.436200e+03	2.641400e+03	2.243700e+03	3.845102e+03	2.726800e+03	2.332999e+03	2.635800e+03	2.389500e+03	2.781301e+03	1.466160e+04	2.584800e+03	2.263300e+03	2.493999e+03	2.490901e+03
1.064800e+03	1.910000e+03	1.377400e+03	1.252100e+03	1.207999e+03	7.470003e+02	7.877003e+02	1.479900e+03	9.868001e+02	7.688003e+02	1.170900e+03	1.117600e+03	9.584996e+02	1.041100e+03	1.328699e+03	7.493999e+02	7.396998e+02	1.097101e+03	1.177700e+03	9.427001e+02	1.125300e+03	7.814003e+02	1.004900e+03	1.090500e+03	9.519005e+02	1.486600e+03	1.020899e+03	1.027500e+03	2.131600e+03	8.544996e+02	1.081300e+03	1.296900e+03	1.466800e+03	1.394600e+03	7.193001e+02	1.160500e+03	1.172200e+03	9.901999e+02	8.669500e+03	1.066400e+03	8.800002e+02	8.046000e+02	6.542000e+02	1.315901e+03	1.090500e+03	1.517599e+03	9.807999e+02	1.495200e+03	1.178500e+03	1.108701e+03	7.696000e+02	1.137200e+03	8.854997e+02	1.038800e+03	1.190800e+03	8.820001e+02	1.361700e+03	1.198600e+03	1.389200e+03	9.127000e+02	8.544001e+02	9.264999e+02	9.837003e+02	8.757001e+02	1.041300e+03	1.315800e+03	9.133000e+02	9.893999e+02	1.112100e+03	7.580000e+02	1.155500e+03	9.367998e+02	8.972996e+02	9.615999e+02	7.888001e+02	9.327004e+02	1.218799e+03	9.850001e+02	1.094900e+03	1.445000e+03	3.099200e+03	1.274600e+03	1.970800e+03	9.211000e+02	1.016300e+03	1.028600e+03	7.591999e+02	9.133000e+02	1.024900e+03	7.647996e+02	1.024000e+03
2.586800e+03	2.163600e+03	2.224200e+03	2.287700e+03	2.155699e+03	1.524801e+03	2.189799e+03	2.280499e+03	2.023299e+03	2.201900e+03	2.811001e+03	2.264899e+03	2.147900e+03	1.969099e+03	2.131499e+03	2.010000e+03	1.306300e+03	2.122800e+03	2.181100e+03	2.823800e+03	2.086001e+03	2.291801e+03	2.428199e+03	2.445000e+03	2.042300e+03	2.033500e+03	2.187900e+03	2.375801e+03	1.913601e+03	2.246499e+03	2.050300e+03	1.921901e+03	2.368999e+03	2.145300e+03	2.211200e+03	2.198100e+03	2.156300e+03	1.952200e+03	1.516800e+03	2.522100e+03	2.238800e+03	2.516301e+03	1.847600e+03	2.071800e+03	2.315601e+03	2.496801e+03	2.347600e+03	2.211200e+03	2.539300e+03	2.385100e+03	2.786399e+03	2.435800e+03	1.754900e+03	2.173900e+03	1.952600e+03	2.794999e+03	2.163600e+03	2.120800e+03	2.019900e+03	2.204500e+03	1.915700e+03	2.448800e+03	1.840800e+03	1.643099e+03	2.377300e+03	2.629300e+03	1.673801e+03	2.132800e+03	2.181700e+03	2.358600e+03	2.250800e+03	2.107699e+03	2.416200e+03	2.322000e+03	2.575998e+03	2.105100e+03	2.341000e+03	2.098100e+03	2.003200e+03	2.525001e+03	2.288501e+03	2.485899e+03	2.042900e+03	2.611100e+03	2.375101e+03	2.450999e+03	2.219600e+03	2.293299e+03	2.935000e+03	2.727699e+03	2.454700e+03
7.415354e+04	3.485179e+04	4.782608e+04	4.350160e+04	2.538221e+04	9.114002e+03	2.191830e+04	3.438491e+04	4.413608e+04	3.354451e+04	4.639530e+04	4.223118e+04	3.405469e+04	3.847439e+04	3.751578e+04	3.055210e+04	8.690901e+03	2.761310e+04	3.680410e+04	7.969480e+04	1.340320e+04	3.780460e+04	4.506719e+04	4.336979e+04	2.708291e+04	2.022141e+04	2.445870e+04	3.550410e+04	1.748360e+04	5.066708e+04	3.409288e+04	1.915570e+04	3.401369e+04	1.697160e+04	3.789298e+04	3.583059e+04	4.363100e+04	3.979449e+04	8.815398e+03	3.593291e+04	5.555569e+04	2.423459e+04	2.464050e+04	3.438269e+04	2.250421e+04	3.714769e+04	3.532948e+04	2.952769e+04	3.958209e+04	4.328630e+04	7.994704e+04	4.102660e+04	1.913229e+04	4.557930e+04	1.528610e+04	5.307169e+04	3.341798e+04	3.375709e+04	3.557788e+04	3.242869e+04	3.077920e+04	3.580941e+04	3.758590e+04	1.831711e+04	4.672021e+04	4.055202e+04	2.728490e+04	3.715828e+04	5.422081e+04	7.986474e+04	4.344032e+04	6.038209e+04	3.899190e+04	4.448360e+04	4.975100e+04	3.131200e+04	4.219461e+04	3.970830e+04	2.871438e+04	7.574678e+04	4.466948e+04	6.443652e+04	2.732601e+04	3.345131e+04	3.961980e+04	4.757332e+04	4.340958e+04	4.956149e+04	3.953821e+04	7.694218e+04	4.154989e+04
5.257802e+03	5.095299e+03	4.393500e+03	4.811900e+03	4.892801e+03	3.987899e+03	4.485201e+03	4.976401e+03	4.950900e+03	4.792999e+03	5.152900e+03	5.116899e+03	4.512299e+03	4.278701e+03	4.684600e+03	4.780600e+03	3.783401e+03	4.715801e+03	4.800800e+03	5.776701e+03	5.006102e+03	4.935101e+03	4.719002e+03	4.740101e+03	4.373998e+03	4.517400e+03	4.797699e+03	4.972201e+03	4.485500e+03	4.142402e+03	4.376200e+03	4.721901e+03	5.424600e+03	4.685798e+03	5.081099e+03	4.713402e+03	4.439800e+03	4.359500e+03	4.047199e+03	5.026798e+03	4.737401e+03	5.248600e+03	4.137699e+03	4.645702e+03	5.363303e+03	5.003899e+03	5.216198e+03	4.983501e+03	5.278499e+03	5.009198e+03	5.168601e+03	5.569399e+03	5.152500e+03	4.491199e+03	4.438099e+03	5.756802e+03	4.983000e+03	5.147599e+03	4.603499e+03	4.901002e+03	4.271500e+03	5.393698e+03	4.525003e+03	3.814899e+03	4.920298e+03	4.860200e+03	5.885001e+03	4.598202e+03	3.956398e+03	4.692201e+03	4.679401e+03	4.447300e+03	5.120798e+03	5.074099e+03	4.734302e+03	4.707701e+03	4.433001e+03	4.425501e+03	4.683301e+03	5.092100e+03	6.179601e+03	5.522799e+03	4.827799e+03	5.451498e+03	4.755502e+03	4.856900e+03	4.697798e+03	5.700003e+03	5.390398e+03	5.801197e+03	4.823000e+03
7.267000e+02	7.654000e+02	9.040000e+02	8.515002e+02	9.394001e+02	1.344001e+03	9.582996e+02	7.010002e+02	9.351999e+02	8.485001e+02	1.661200e+03	9.312999e+02	8.730999e+02	6.849999e+02	7.972001e+02	1.050700e+03	7.958000e+02	7.162001e+02	8.432999e+02	1.046500e+03	7.150999e+02	7.049001e+02	7.898999e+02	9.767997e+02	8.624996e+02	8.031997e+02	7.691003e+02	6.872999e+02	9.880998e+02	8.690998e+02	7.460001e+02	8.801002e+02	7.017002e+02	8.422000e+02	7.150999e+02	1.103700e+03	7.504005e+02	7.990002e+02	8.707001e+02	8.461995e+02	8.031997e+02	7.948997e+02	6.977000e+02	6.919999e+02	7.646003e+02	8.713998e+02	9.335005e+02	9.124002e+02	8.953004e+02	8.512995e+02	1.250400e+03	6.887001e+02	8.501001e+02	6.920997e+02	8.065997e+02	7.538998e+02	7.065001e+02	7.777998e+02	8.080003e+02	5.962998e+02	1.027401e+03	7.734000e+02	1.075300e+03	8.270003e+02	8.100999e+02	7.682005e+02	9.353004e+02	8.980002e+02	9.505001e+02	1.002200e+03	8.196999e+02	1.127100e+03	7.522999e+02	7.330999e+02	9.642003e+02	7.126002e+02	8.525999e+02	7.125004e+02	8.225999e+02	7.942002e+02	6.595001e+02	1.086200e+03	1.107800e+03	7.928999e+02	8.264003e+02	7.211002e+02	8.565995e+02	6.469000e+02	7.238997e+02	7.844997e+02	9.014002e+02
